,Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
1497,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1976,1976,gigagrams,125890.4301,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1498,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1977,1977,gigagrams,131962.693,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1499,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1978,1978,gigagrams,137243.3728,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1500,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1979,1979,gigagrams,142581.4745,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1501,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1980,1980,gigagrams,148777.5042,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1502,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1981,1981,gigagrams,146304.4425,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1503,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1982,1982,gigagrams,144417.7274,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1504,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1983,1983,gigagrams,144592.4487,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1505,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1984,1984,gigagrams,147577.9409,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1506,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1985,1985,gigagrams,147651.4403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1507,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1986,1986,gigagrams,152165.9344,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1508,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1987,1987,gigagrams,153381.7344,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1509,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1988,1988,gigagrams,153808.8165,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1510,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1989,1989,gigagrams,155472.3035,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1511,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1990,1990,gigagrams,155802.7283,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1512,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1991,1991,gigagrams,158465.1588,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1513,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1992,1992,gigagrams,158360.7596,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1514,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1993,1993,gigagrams,158406.2787,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1515,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1994,1994,gigagrams,159630.9147,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1516,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1995,1995,gigagrams,160498.6099,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1517,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1996,1996,gigagrams,160609.5083,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1518,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1997,1997,gigagrams,153009.7231,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1519,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1998,1998,gigagrams,157272.0184,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1520,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1999,1999,gigagrams,159218.6367,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1521,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2000,2000,gigagrams,160137.4492,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1522,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2001,2001,gigagrams,158213.0066,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1523,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2002,2002,gigagrams,160292.8174,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1524,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2003,2003,gigagrams,161702.409,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1525,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2004,2004,gigagrams,161063.3446,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1526,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2005,2005,gigagrams,162986.1674,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1527,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2006,2006,gigagrams,166454.8738,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1528,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2007,2007,gigagrams,166732.275,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1529,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2008,2008,gigagrams,169374.9896,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1530,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2009,2009,gigagrams,171142.3357,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1531,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2010,2010,gigagrams,173744.7668,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1532,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2011,2011,gigagrams,173239.527,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1533,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2012,2012,gigagrams,173580.4505,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1534,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2013,2013,gigagrams,173658.341,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1535,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2014,2014,gigagrams,176244.7196,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1536,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2015,2015,gigagrams,177617.0669,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1537,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2016,2016,gigagrams,177618.1991,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1538,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",2017,2017,gigagrams,177053.7067,A,"Aggregate, may include official, semi-official, estimated or calculated data"
